Date,Section,ID,Spp,recap,recapinsurvey,FL,BM,maturation,tagloss,injury,handlingmortality,notes,PITNumber,PITNumber2
10/5/2020,1380,541,masusalmon,NO,NO,105.0 ,12.5,NO,NO,NO,NO,NA,900_226001108979,NA
10/5/2020,1380,542,masusalmon,NO,NO,86.0 ,7.3,NO,NO,NO,NO,NA,900_226001108936,NA
10/5/2020,1380,NA,sculpin,NO,NO,133.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1380,NA,sculpin,NO,NO,40.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1380,NA,sculpin,NO,NO,39.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1380,NA,sculpin,NO,NO,36.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1380,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1380,NA,sculpin,NO,NO,68.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1380,NA,sculpin,NO,NO,41.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1390,543,masusalmon,YES,NO,115.0 ,17.7,NO,NO,NO,NO,NA,900_226001047416,NA
10/5/2020,1390,NA,sculpin,NO,NO,99.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1390,NA,sculpin,NO,NO,35.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1400,544,masusalmon,NO,NO,88.0 ,8.4,NO,NO,NO,NO,NA,900_226001108999,NA
10/5/2020,1400,NA,sculpin,NO,NO,64.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1400,NA,sculpin,NO,NO,86.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1400,NA,sculpin,NO,NO,72.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1400,NA,sculpin,NO,NO,59.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1400,NA,sculpin,NO,NO,82.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1400,NA,sculpin,NO,NO,93.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1400,NA,sculpin,NO,NO,71.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,545,masusalmon,YES,YES,119.0 ,20,sperm,NO,NO,NO,NA,NA,NA
10/5/2020,1410,546,masusalmon,YES,NO,129.0 ,26.4,sperm,NO,NO,NO,NA,900_226001047386,NA
10/5/2020,1410,547,masusalmon,NO,NO,71.0 ,4.5,NO,NO,NO,NO,NA,900_226001108940,NA
10/5/2020,1410,548,masusalmon,NO,NO,84.0 ,7,NO,NO,NO,NO,NA,900_226001108937,NA
10/5/2020,1410,549,masusalmon,NO,NO,90.0 ,8.7,NO,NO,NO,NO,NA,900_226001108956,NA
10/5/2020,1410,550,masusalmon,NO,NO,111.0 ,16.4,sperm,NO,NO,NO,NA,900_226001108982,NA
10/5/2020,1410,551,masusalmon,NO,NO,70.0 ,4,NO,NO,NO,NO,NA,900_226001108952,NA
10/5/2020,1410,NA,sculpin,NO,NO,67.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,85.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,93.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,91.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,38.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,103.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1410,NA,sculpin,NO,NO,70.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1420,552,masusalmon,NO,NO,99.0 ,10.4,NO,NO,NO,NO,NA,900_226001108976,NA
10/5/2020,1420,553,masusalmon,NO,NO,111.0 ,16.1,NO,NO,NO,NO,NA,900_226001108985,NA
10/5/2020,1420,554,masusalmon,NO,NO,89.0 ,8.2,NO,NO,NO,NO,NA,900_226001108917,NA
10/5/2020,1420,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1420,NA,sculpin,NO,NO,61.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1420,NA,sculpin,NO,NO,53.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1420,NA,sculpin,NO,NO,71.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,555,masusalmon,NO,NO,110.0 ,17.7,sperm,NO,NO,NO,NA,900_226001108926,NA
10/5/2020,1430,556,masusalmon,NO,NO,90.0 ,8.7,NO,NO,NO,NO,NA,900_226001108960,NA
10/5/2020,1430,557,masusalmon,NO,NO,123.0 ,22.6,sperm,NO,NO,NO,NA,900_226001108933,NA
10/5/2020,1430,558,masusalmon,NO,NO,93.0 ,9.9,NO,NO,NO,NO,NA,900_226001108901,NA
10/5/2020,1430,559,masusalmon,NO,NO,83.0 ,6.4,NO,NO,NO,NO,NA,900_226001108919,NA
10/5/2020,1430,560,masusalmon,NO,NO,93.0 ,9,NO,NO,NO,NO,NA,900_226001108969,NA
10/5/2020,1430,561,masusalmon,NO,NO,127.0 ,26.9,sperm,NO,NO,NO,NA,900_226001108955,NA
10/5/2020,1430,562,rainbowtrout,YES,NO,108.0 ,16.2,NO,NO,NO,NO,NA,900_226001111462,NA
10/5/2020,1430,563,sculpin,YES,NO,96.0 ,11.7,NO,NO,NO,NO,NA,900_226000493264,NA
10/5/2020,1430,NA,sculpin,NO,NO,139.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,64.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,82.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,112.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,69.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,78.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1430,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1440,564,masusalmon,NO,NO,127.0 ,25.8,NO,NO,NO,NO,NA,900_226001108970,NA
10/5/2020,1440,565,masusalmon,NO,NO,117.0 ,19.5,NO,NO,NO,NO,NA,900_226001108921,NA
10/5/2020,1440,566,masusalmon,NO,NO,77.0 ,5.4,NO,NO,NO,NO,NA,900_226001108993,NA
10/5/2020,1440,567,masusalmon,NO,NO,82.0 ,6.3,NO,NO,NO,NO,NA,900_226001108907,NA
10/5/2020,1440,568,masusalmon,NO,NO,85.0 ,7.6,NO,NO,NO,NO,NA,900_226001108989,NA
10/5/2020,1440,569,masusalmon,NO,NO,82.0 ,6,NO,NO,NO,NO,NA,900_226001108916,NA
10/5/2020,1440,570,masusalmon,NO,NO,104.0 ,12.7,NO,NO,NO,NO,NA,900_226001108924,NA
10/5/2020,1440,NA,sculpin,NO,NO,58.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1440,NA,sculpin,NO,NO,72.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1440,NA,sculpin,NO,NO,67.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1440,NA,sculpin,NO,NO,88.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1440,NA,sculpin,NO,NO,37.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1440,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1440,NA,sculpin,NO,NO,71.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1450,571,masusalmon,YES,NO,107.0 ,14,NO,NO,NO,NO,NA,900_226001047150,NA
10/5/2020,1450,572,masusalmon,NO,NO,192.0 ,72.4,sperm,NO,NO,NO,NA,900_226001108942,NA
10/5/2020,1450,573,rainbowtrout,YES,NO,141.0 ,33.8,NO,NO,NO,NO,NA,900_226001111431,NA
10/5/2020,1460,574,masusalmon,NO,NO,96.0 ,9.9,NO,NO,NO,NO,NA,900_226001108943,NA
10/5/2020,1460,NA,sculpin,NO,NO,111.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1460,NA,sculpin,NO,NO,45.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1470,575,masusalmon,YES,NO,120.0 ,20.7,NO,NO,NO,NO,NA,900_226001573859,NA
10/5/2020,1470,576,masusalmon,NO,NO,82.0 ,6,NO,NO,NO,NO,NA,900_226001108909,NA
10/5/2020,1470,577,masusalmon,NO,NO,90.0 ,8.3,NO,NO,NO,NO,NA,900_226001108977,NA
10/5/2020,1470,578,rainbowtrout,YES,NO,110.0 ,15,NO,NO,NO,NO,NA,900_226001111128,NA
10/5/2020,1470,579,rainbowtrout,NO,NO,57.0 ,2.1,NO,NO,NO,NO,NA,900_226001108949,NA
10/5/2020,1470,NA,sculpin,NO,NO,100.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1470,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1470,NA,sculpin,NO,NO,78.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1470,NA,sculpin,NO,NO,94.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1470,NA,sculpin,NO,NO,57.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1480,580,masusalmon,NO,NO,111.0 ,16.4,sperm,NO,NO,NO,NA,900_226001108966,NA
10/5/2020,1480,581,masusalmon,NO,NO,66.0 ,3.8,NO,NO,NO,NO,NA,900_226001108927,NA
10/5/2020,1480,NA,sculpin,NO,NO,111.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1480,NA,sculpin,NO,NO,90.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1480,NA,sculpin,NO,NO,89.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1480,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1480,NA,sculpin,NO,NO,111.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1480,NA,sculpin,NO,NO,39.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1490,582,masusalmon,NO,NO,125.0 ,24.5,sperm,NO,NO,NO,NA,900_226001108947,NA
10/5/2020,1490,583,masusalmon,NO,NO,100.0 ,12.9,sperm,NO,NO,NO,NA,900_226001108973,NA
10/5/2020,1490,584,masusalmon,NO,NO,66.0 ,3.5,NO,NO,NO,NO,NA,900_226001108997,NA
10/5/2020,1490,585,masusalmon,NO,NO,87.0 ,7.2,NO,NO,NO,NO,NA,900_226001108954,NA
10/5/2020,1490,586,rainbowtrout,YES,NO,223.0 ,128.1,NO,YES,NO,NO,NA,900_226001108930,NA
10/5/2020,1490,587,rainbowtrout,NO,NO,140.0 ,35.7,NO,NO,NO,NO,NA,900_226001108991,NA
10/5/2020,1490,588,rainbowtrout,NO,NO,173.0 ,65.6,NO,NO,NO,NO,NA,900_226001108953,NA
10/5/2020,1490,589,rainbowtrout,NO,NO,64.0 ,3.3,NO,NO,NO,NO,NA,900_226001108992,NA
10/5/2020,1490,NA,sculpin,NO,NO,147.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1490,NA,sculpin,NO,NO,51.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1490,NA,sculpin,NO,NO,88.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1490,NA,sculpin,NO,NO,90.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1490,NA,sculpin,NO,NO,41.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1490,NA,sculpin,NO,NO,113.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1500,590,masusalmon,YES,NO,175.0 ,68.7,sperm,NO,NO,NO,NA,900_226000493282,NA
10/5/2020,1500,591,masusalmon,NO,NO,114.0 ,18.9,sperm,NO,NO,NO,NA,900_226001108908,NA
10/5/2020,1500,592,masusalmon,NO,NO,73.0 ,4.9,NO,NO,NO,NO,NA,900_226001108984,NA
10/5/2020,1500,593,masusalmon,NO,NO,89.0 ,8,NO,NO,NO,NO,NA,900_226001108972,NA
10/5/2020,1500,594,masusalmon,NO,NO,116.0 ,17.3,NO,NO,NO,NO,NA,900_226001108910,NA
10/5/2020,1500,595,rainbowtrout,YES,NO,264.0 ,213.5,NO,NO,NO,NO,NA,900_226001047700,NA
10/5/2020,1500,NA,sculpin,NO,NO,96.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1500,NA,sculpin,NO,NO,124.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1500,NA,sculpin,NO,NO,54.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1500,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1510,596,masusalmon,NO,NO,82.0 ,6,NO,NO,NO,NO,NA,900_226001108971,NA
10/5/2020,1510,597,masusalmon,NO,NO,118.0 ,20.3,NO,NO,NO,NO,NA,900_226001108934,NA
10/5/2020,1510,598,masusalmon,NO,NO,80.0 ,5.7,NO,NO,NO,NO,NA,900_226001108994,NA
10/5/2020,1510,599,masusalmon,NO,NO,107.0 ,13.6,NO,NO,NO,NO,NA,900_226001108995,NA
10/5/2020,1510,600,rainbowtrout,NO,NO,107.0 ,15.9,NO,NO,NO,NO,NA,900_226001108961,NA
10/5/2020,1520,601,masusalmon,NO,NO,98.0 ,9.6,NO,NO,NO,NO,NA,900_226001108906,NA
10/5/2020,1520,602,masusalmon,NO,NO,57.0 ,1.9,NO,NO,NO,NO,NA,900_226001108962,NA
10/5/2020,1520,NA,sculpin,NO,NO,102.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1520,NA,sculpin,NO,NO,81.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1530,603,masusalmon,NO,NO,145.0 ,40,sperm,NO,NO,NO,NA,900_226001108983,NA
10/5/2020,1530,604,masusalmon,NO,NO,132.0 ,28.6,sperm,NO,NO,NO,NA,900_226001108980,NA
10/5/2020,1530,NA,sculpin,NO,NO,70.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1530,NA,sculpin,NO,NO,102.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1530,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1530,NA,sculpin,NO,NO,71.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1530,NA,sculpin,NO,NO,61.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1530,NA,sculpin,NO,NO,87.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1530,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1540,605,masusalmon,YES,NO,125.0 ,24.3,sperm,NO,NO,NO,NA,900_226001047734,NA
10/5/2020,1540,606,masusalmon,YES,NO,160.0 ,40.2,sperm,NO,NO,NO,NA,900_226001111414,NA
10/5/2020,1540,607,masusalmon,YES,NO,129.0 ,28.6,sperm,NO,NO,NO,NA,900_226001047796,NA
10/5/2020,1540,608,masusalmon,NO,NO,95.0 ,9.8,NO,NO,NO,NO,NA,900_226001108913,NA
10/5/2020,1540,609,masusalmon,NO,NO,87.0 ,8.1,NO,NO,NO,NO,NA,900_226001108959,NA
10/5/2020,1540,610,masusalmon,NO,NO,97.0 ,7.4,NO,NO,NO,NO,NA,900_226001108922,NA
10/5/2020,1540,611,masusalmon,NO,NO,50.0 ,1.5,NO,NO,NO,NO,NA,900_226001108923,NA
10/5/2020,1540,612,rainbowtrout,YES,NO,105.0 ,17.6,sperm,NO,NO,NO,NA,900_226001111186,NA
10/5/2020,1540,613,rainbowtrout,YES,NO,172.0 ,71,sperm,NO,NO,NO,NA,900_226000493225,NA
10/5/2020,1540,614,rainbowtrout,NO,NO,68.0 ,4.3,NO,NO,NO,NO,NA,900_226001108998,NA
10/5/2020,1540,615,whitespottedchar,YES,NO,193.0 ,82.2,NO,NO,NO,NO,NA,900_226000493670,NA
10/5/2020,1540,616,whitespottedchar,YES,NO,215.0 ,99.8,NO,NO,NO,NO,NA,900_226001047455,NA
10/5/2020,1540,617,whitespottedchar,YES,NO,223.0 ,119.5,NO,NO,NO,NO,NA,900_226001047214,NA
10/5/2020,1540,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1540,NA,sculpin,NO,NO,60.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1540,NA,sculpin,NO,NO,122.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1540,NA,sculpin,NO,NO,102.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1550,NA,sculpin,NO,NO,54.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1550,NA,sculpin,NO,NO,58.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1550,NA,sculpin,NO,NO,43.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1550,NA,sculpin,NO,NO,57.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1560,618,masusalmon,YES,NO,130.0 ,29.5,sperm,NO,NO,NO,NA,900_226001047752,NA
10/5/2020,1560,619,masusalmon,YES,NO,114.0 ,18.2,sperm,NO,NO,NO,NA,900_226001047768,NA
10/5/2020,1560,620,masusalmon,NO,NO,73.0 ,4.6,NO,NO,NO,NO,NA,900_226001108975,NA
10/5/2020,1560,621,masusalmon,NO,NO,129.0 ,24.7,sperm,NO,NO,NO,NA,900_226001108974,NA
10/5/2020,1560,622,masusalmon,NO,NO,72.0 ,4.2,NO,NO,NO,NO,NA,900_226001108904,NA
10/5/2020,1560,623,browntrout,NO,NO,96.0 ,11,NO,NO,NO,NO,NA,900_226001108990,NA
10/5/2020,1560,NA,sculpin,NO,NO,122.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1560,NA,sculpin,NO,NO,89.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1560,NA,sculpin,NO,NO,76.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1560,NA,sculpin,NO,NO,59.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1560,NA,sculpin,NO,NO,100.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1560,NA,sculpin,NO,NO,79.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1570,624,masusalmon,YES,NO,110.0 ,18,sperm,NO,NO,NO,NA,900_226001047770,NA
10/5/2020,1570,625,masusalmon,NO,NO,109.0 ,15.8,sperm,NO,NO,NO,NA,900_226001108945,NA
10/5/2020,1570,626,whitespottedchar,YES,NO,184.0 ,64.2,NO,NO,NO,NO,NA,900_226001111243,NA
10/5/2020,1570,NA,sculpin,NO,NO,73.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1570,NA,sculpin,NO,NO,71.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1570,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1570,NA,sculpin,NO,NO,69.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1570,NA,sculpin,NO,NO,58.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1570,NA,sculpin,NO,NO,54.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1570,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1580,627,masusalmon,NO,NO,94.0 ,9.7,NO,NO,NO,NO,NA,900_226001108996,NA
10/5/2020,1580,NA,sculpin,NO,NO,57.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1580,NA,sculpin,NO,NO,58.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1590,628,masusalmon,NO,NO,83.0 ,6,NO,NO,NO,NO,NA,900_226001108941,NA
10/5/2020,1590,629,rainbowtrout,NO,NO,74.0 ,5.6,NO,NO,NO,NO,NA,900_226001108928,NA
10/5/2020,1590,630,rainbowtrout,NO,NO,59.0 ,2.5,NO,NO,NO,NO,NA,900_226001108932,NA
10/5/2020,1590,NA,sculpin,NO,NO,93.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1590,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1590,NA,sculpin,NO,NO,96.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1590,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1600,NA,sculpin,NO,NO,104.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1600,NA,sculpin,NO,NO,67.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1600,NA,sculpin,NO,NO,88.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1600,NA,sculpin,NO,NO,27.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1610,631,masusalmon,NO,NO,104.0 ,14.2,sperm,NO,NO,NO,NA,900_226001108964,NA
10/5/2020,1610,632,masusalmon,NO,NO,84.0 ,6.9,NO,NO,NO,NO,NA,900_226001108968,NA
10/5/2020,1610,NA,sculpin,NO,NO,119.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1610,NA,sculpin,NO,NO,81.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1610,NA,sculpin,NO,NO,71.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1610,NA,sculpin,NO,NO,64.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1610,NA,sculpin,NO,NO,120.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1620,633,masusalmon,NO,NO,78.0 ,5.6,NO,NO,NO,NO,NA,900_226001108920,NA
10/5/2020,1620,634,masusalmon,NO,NO,70.0 ,4.1,NO,NO,NO,NO,NA,900_226001108903,NA
10/5/2020,1620,635,rainbowtrout,NO,NO,62.0 ,3,NO,NO,NO,NO,NA,900_226001108950,NA
10/5/2020,1620,NA,sculpin,NO,NO,106.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1620,NA,sculpin,NO,NO,102.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1620,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1620,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1620,NA,sculpin,NO,NO,32.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1630,636,masusalmon,NO,NO,128.0 ,25,sperm,NO,NO,NO,NA,900_226001108978,NA
10/5/2020,1630,637,masusalmon,NO,NO,158.0 ,46.2,sperm,NO,NO,NO,NA,900_226001108957,NA
10/5/2020,1630,638,masusalmon,NO,NO,117.0 ,16.6,sperm,NO,NO,NO,NA,900_226001108951,NA
10/5/2020,1630,639,masusalmon,NO,NO,93.0 ,9,NO,NO,NO,NO,NA,900_226001108948,NA
10/5/2020,1630,640,whitespottedchar,YES,NO,243.0 ,136.3,NO,NO,NO,NO,NA,900_226000493682,NA
10/5/2020,1630,NA,sculpin,NO,NO,71.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1640,641,masusalmon,YES,NO,114.0 ,18.3,sperm,NO,NO,NO,NA,900_226001573963,NA
10/5/2020,1640,642,masusalmon,NO,NO,158.0 ,48,sperm,NO,NO,NO,NA,900_226001108902,NA
10/5/2020,1640,643,masusalmon,NO,NO,121.0 ,21.1,NO,NO,NO,NO,NA,900_226001108944,NA
10/5/2020,1640,644,masusalmon,NO,NO,115.0 ,19,sperm,NO,NO,NO,NA,900_226001108914,NA
10/5/2020,1640,645,rainbowtrout,YES,NO,112.0 ,17.3,NO,NO,NO,NO,NA,900_226001111214,NA
10/5/2020,1640,646,rainbowtrout,NO,NO,66.0 ,3.7,NO,NO,NO,NO,NA,900_226001108939,NA
10/5/2020,1640,NA,sculpin,NO,NO,70.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1640,NA,sculpin,NO,NO,62.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1650,647,masusalmon,YES,NO,126.0 ,23.6,sperm,NO,NO,NO,NA,900_226001047083,NA
10/5/2020,1650,648,masusalmon,NO,NO,93.0 ,9.1,NO,NO,NO,NO,NA,900_226001108981,NA
10/5/2020,1650,649,masusalmon,NO,NO,94.0 ,10,NO,NO,NO,NO,NA,900_226001108965,NA
10/5/2020,1650,650,masusalmon,NO,NO,75.0 ,5.4,NO,NO,NO,NO,NA,900_226001108935,NA
10/5/2020,1650,651,rainbowtrout,YES,NO,178.0 ,81.5,NO,NO,NO,NO,NA,900_226000493689,NA
10/5/2020,1650,652,rainbowtrout,YES,NO,209.0 ,114,NO,NO,NO,NO,NA,900_226001111206,NA
10/5/2020,1650,653,nonspottedrainbow,YES,NO,199.0 ,92.2,NO,NO,NO,NO,NA,900_226000493215,NA
10/5/2020,1650,NA,sculpin,NO,NO,106.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1650,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1650,NA,sculpin,NO,NO,103.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1650,NA,lamprey,NO,NO,149.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1650,NA,lamprey,NO,NO,126.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1660,NA,sculpin,NO,NO,72.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1660,NA,sculpin,NO,NO,61.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1660,NA,sculpin,NO,NO,128.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1660,NA,sculpin,NO,NO,79.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1660,NA,sculpin,NO,NO,75.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1660,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/5/2020,1660,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
