Detect,Date,Time,Seconds,HDX,PITNumber,DetScan,EmplyScan,Dummy,Section
S,2020/12/12,9:23:07,00:00.1,HA,900_226001110217,0.8,0,NO,50
S,2020/12/12,9:23:19,00:00.0,HR,1024_123808058679,1.1,0,NO,50
S,2020/12/12,9:23:16,00:03.2,HA,900_226001110224,0.8,0,NO,50
S,2020/12/12,9:23:32,00:00.0,HA,900_226001110030,1,0,NO,50
S,2020/12/12,9:23:32,00:00.0,HR,1024_123808058679,1,0,NO,50
S,2020/12/12,9:23:36,00:00.2,HA,900_226001047953,1,0,NO,50
S,2020/12/12,9:23:37,00:01.0,HA,900_226001111048,0.9,0,NO,50
S,2020/12/12,9:23:43,00:00.4,HA,900_226000285779,0.8,0,YES,50
S,2020/12/12,9:24:34,00:00.4,HA,900_226000285776,0.7,0,YES,60
S,2020/12/12,9:24:47,00:00.6,HA,900_226001110230,0.7,0,NO,70
S,2020/12/12,9:25:18,00:00.0,HA,900_226001110238,0.7,0,NO,70
S,2020/12/12,9:25:23,00:00.4,HA,900_226000285789,0.7,0,YES,70
S,2020/12/12,9:25:25,00:00.2,HA,900_226000493111,0.8,0,NO,80
S,2020/12/12,9:25:31,00:01.3,HA,900_226000493111,0.7,0,NO,80
S,2020/12/12,9:25:34,00:01.3,HA,900_226000493111,0.7,0,NO,80
S,2020/12/12,9:25:44,00:00.8,HA,900_226001110260,0.7,0,NO,80
S,2020/12/12,9:26:00,00:01.7,HA,900_226001110244,0.7,0,NO,80
S,2020/12/12,9:26:13,00:01.9,HA,900_226001110220,0.7,0,NO,80
S,2020/12/12,9:26:14,00:01.1,HA,900_226000285600,0.7,0,NO,80
S,2020/12/12,9:26:16,00:00.5,HA,900_226001110220,0.6,0,NO,80
S,2020/12/12,9:26:17,00:00.0,HW,0000_495232234719,0.6,0,NO,80
S,2020/12/12,9:26:29,00:00.1,HA,900_226001110278,0.7,0,NO,80
S,2020/12/12,9:26:31,00:00.0,HA,900_226001110278,0.6,0,NO,80
S,2020/12/12,9:26:52,00:00.3,HA,900_226000285747,0.7,0,YES,80
S,2020/12/12,9:26:59,00:00.1,HA,900_226000493071,0.7,0,NO,90
S,2020/12/12,9:27:09,00:03.5,HA,900_226001110899,0.7,0,NO,90
S,2020/12/12,9:27:22,00:00.3,HA,900_226001110286,0.9,0,NO,90
S,2020/12/12,9:27:34,00:01.9,HA,900_226001110242,0.8,0,NO,90
S,2020/12/12,9:27:37,00:01.4,HA,900_226001110242,0.9,0,NO,90
S,2020/12/12,9:27:44,00:00.5,HA,900_226000285724,0.7,0,YES,90
S,2020/12/12,9:27:45,00:00.0,HA,900_226000493072,0.9,0,NO,100
S,2020/12/12,9:28:12,00:01.5,HA,900_226001108942,0.7,0,NO,100
S,2020/12/12,9:28:23,00:00.8,HA,900_226001110247,0.7,0,NO,100
S,2020/12/12,9:29:18,00:00.2,HA,900_226000493045,0.7,0,NO,100
S,2020/12/12,9:29:20,00:00.3,HA,900_226000285752,0.7,0,YES,100
S,2020/12/12,9:29:24,00:00.8,HA,900_226001108740,0.7,0,NO,110
S,2020/12/12,9:29:39,00:00.1,HA,900_226000285931,0.7,0,NO,110
S,2020/12/12,9:29:50,00:00.8,HA,900_226001110227,0.7,0,NO,110
S,2020/12/12,9:30:18,00:00.3,HA,900_226000285711,0.8,0,YES,110
S,2020/12/12,9:30:23,00:00.0,HA,900_226000285951,0.7,0,NO,120
S,2020/12/12,9:30:28,00:00.5,HA,900_226001110228,0.7,0,NO,120
S,2020/12/12,9:30:30,00:00.7,HA,900_226000285951,0.7,0,NO,120
S,2020/12/12,9:31:02,00:01.7,HA,900_226001110243,0.6,0,NO,120
S,2020/12/12,9:31:18,00:00.1,HA,900_226001110215,0.7,0,NO,120
S,2020/12/12,9:31:24,00:00.4,HA,900_226000285788,0.8,0,YES,120
S,2020/12/12,9:31:32,00:00.2,HA,900_226001111008,0.7,0,NO,130
S,2020/12/12,9:32:13,00:00.4,HA,900_226000493044,0.7,0,NO,130
S,2020/12/12,9:32:14,00:00.3,HA,900_226001110269,0.6,0,NO,130
S,2020/12/12,9:32:22,00:00.5,HA,900_226000493044,0.7,0,NO,130
S,2020/12/12,9:32:21,00:02.1,HA,900_226000493081,0.7,0,NO,130
S,2020/12/12,9:32:25,00:00.5,HA,900_226001110269,0.6,0,NO,130
S,2020/12/12,9:32:27,00:00.6,HA,900_226000493044,0.6,0,NO,130
S,2020/12/12,9:32:31,00:00.5,HA,900_226000285767,0.7,0,YES,130
S,2020/12/12,9:32:36,00:00.0,HA,900_226001110267,0.6,0,NO,140
S,2020/12/12,9:33:08,00:02.7,HA,900_226001111040,0.7,0,NO,140
S,2020/12/12,9:33:43,00:00.0,HA,900_226001109064,0.7,0,NO,140
S,2020/12/12,9:33:43,00:00.8,HA,900_226001047098,0.7,0,NO,140
S,2020/12/12,9:33:47,00:00.3,HA,900_226000285746,0.8,0,YES,140
S,2020/12/12,9:33:54,00:00.2,HA,900_226001110214,0.7,0,NO,150
S,2020/12/12,9:33:55,00:01.1,HA,900_226001110214,0.6,0,NO,150
S,2020/12/12,9:34:09,00:00.0,HA,900_226001110206,0.7,0,NO,150
S,2020/12/12,9:34:28,00:00.0,HA,900_226000493090,0.7,0,NO,150
S,2020/12/12,9:34:30,00:00.9,HA,900_226000493090,0.7,0,NO,150
S,2020/12/12,9:34:40,00:00.4,HA,900_226000285779,0.6,0,YES,150
S,2020/12/12,9:34:42,00:00.2,HA,900_226000493011,0.6,0,NO,160
S,2020/12/12,9:34:46,00:00.2,HA,900_226001110251,0.6,0,NO,160
S,2020/12/12,9:34:49,00:00.4,HA,900_226001110251,0.7,0,NO,160
S,2020/12/12,9:34:59,00:00.0,HA,900_226001109466,0.7,0,NO,160
S,2020/12/12,9:35:11,00:00.0,HA,900_226001110245,0.8,0,NO,160
S,2020/12/12,9:35:27,00:00.1,HA,900_226001110202,0.7,0,NO,160
S,2020/12/12,9:35:36,00:00.4,HA,900_226000285776,0.7,0,YES,160
S,2020/12/12,9:35:48,00:03.0,HA,900_226001110259,0.8,0,NO,170
S,2020/12/12,9:35:51,00:00.1,HA,900_226001110275,0.8,0,NO,170
S,2020/12/12,9:35:51,00:00.3,HA,900_226001110235,0.8,0,NO,170
S,2020/12/12,9:35:54,00:00.5,HA,900_226001110275,0.8,0,NO,170
S,2020/12/12,9:35:54,00:01.2,HA,900_226001110259,0.8,0,NO,170
S,2020/12/12,9:35:59,00:00.8,HA,900_226000493852,0.7,0,NO,170
S,2020/12/12,9:36:11,00:00.1,HA,900_226001110263,0.9,0,NO,170
S,2020/12/12,9:36:14,00:00.4,HA,900_226001110295,0.9,0,NO,170
S,2020/12/12,9:36:21,00:03.0,HA,900_226001110277,0.8,0,NO,170
S,2020/12/12,9:36:33,00:00.5,HA,900_226001110277,0.7,0,NO,170
S,2020/12/12,9:36:33,00:00.5,HA,900_226001110270,0.8,0,NO,170
S,2020/12/12,9:36:51,00:02.8,HA,900_226001047096,0.8,0,NO,170
S,2020/12/12,9:37:20,00:00.3,HA,900_226000285789,0.7,0,YES,170
S,2020/12/12,9:38:18,00:00.5,HA,900_226000285747,0.6,0,YES,180
S,2020/12/12,9:38:56,00:01.4,HA,900_226001110289,0.6,0,NO,190
S,2020/12/12,9:39:01,00:00.4,HA,900_226001110289,0.7,0,NO,190
S,2020/12/12,9:39:08,00:00.6,HA,900_226000285724,0.6,0,YES,190
S,2020/12/12,9:39:16,00:01.3,HA,900_226001110256,0.7,0,NO,200
S,2020/12/12,9:39:57,00:00.5,HA,900_226000285752,0.6,0,YES,200
S,2020/12/12,9:42:07,00:00.4,HA,900_226000285711,0.6,0,YES,210
S,2020/12/12,9:43:02,00:00.4,HA,900_226001110231,0.7,0,NO,220
S,2020/12/12,9:43:10,00:00.3,HA,900_226000285788,0.7,0,YES,220
S,2020/12/12,9:43:30,00:01.6,HA,900_226001110253,0.7,0,NO,230
S,2020/12/12,9:43:48,00:01.4,HA,900_226001110292,0.7,0,NO,230
S,2020/12/12,9:43:57,00:00.4,HA,900_226001110292,0.7,0,NO,230
S,2020/12/12,9:44:00,00:00.0,HA,900_226001110222,0.6,0,NO,230
S,2020/12/12,9:44:00,00:00.6,HA,900_226000285910,0.6,0,NO,230
S,2020/12/12,9:44:01,00:01.0,HA,900_226000285936,0.7,0,NO,230
S,2020/12/12,9:44:24,00:00.1,HA,900_226001109672,0.7,0,NO,230
S,2020/12/12,9:44:28,00:00.0,HA,900_226001109672,0.6,0,NO,230
S,2020/12/12,9:44:30,00:00.4,HA,900_226000285767,0.6,0,YES,230
S,2020/12/12,9:44:31,00:00.1,HA,900_226001109672,0.7,0,NO,240
S,2020/12/12,9:45:16,00:00.4,HA,900_226000285746,0.6,0,YES,240
S,2020/12/12,9:45:23,00:00.8,HA,900_226000493113,0.6,0,NO,250
S,2020/12/12,9:45:25,00:01.1,HA,900_226000493113,0.6,0,NO,250
S,2020/12/12,9:45:28,00:02.7,HA,900_226000493122,0.7,0,NO,250
S,2020/12/12,9:45:34,00:00.5,HA,900_226001047948,0.6,0,NO,250
S,2020/12/12,9:46:08,00:01.1,HA,900_226001110234,0.6,0,NO,250
S,2020/12/12,9:46:09,00:00.9,HA,900_226001108742,0.6,0,NO,250
S,2020/12/12,9:46:16,00:00.5,HA,900_226000285779,0.6,0,YES,250
S,2020/12/12,9:46:21,00:01.5,HA,900_226001110276,0.7,0,NO,260
S,2020/12/12,9:46:23,00:01.6,HA,900_226001110287,0.9,0,NO,260
S,2020/12/12,9:46:25,00:00.2,HA,900_226001110276,0.9,0,NO,260
S,2020/12/12,9:46:26,00:00.1,HA,900_226001110284,0.9,0,NO,260
S,2020/12/12,9:46:56,00:00.2,HA,900_226001047909,0.7,0,NO,260
S,2020/12/12,9:47:24,00:00.0,HA,900_226000493165,0.9,0,NO,260
S,2020/12/12,9:47:27,00:00.5,HA,900_226000285776,1,0,YES,260
S,2020/12/12,9:47:33,00:00.1,HA,900_226001047910,1,0,NO,270
S,2020/12/12,9:47:32,00:01.4,HA,900_226001110297,1,0,NO,270
S,2020/12/12,9:47:54,00:01.2,HA,900_226001110296,0.8,0,NO,270
S,2020/12/12,9:48:33,00:00.0,HA,900_226001110293,0.7,0,NO,270
S,2020/12/12,9:48:33,00:00.4,HA,900_226000493109,0.7,0,NO,270
S,2020/12/12,9:48:37,00:00.1,HA,900_226001109060,0.8,0,NO,270
S,2020/12/12,9:48:38,00:01.8,HA,900_226001110223,0.8,0,NO,270
S,2020/12/12,9:48:40,00:00.0,HA,900_226001109564,1,0,NO,270
S,2020/12/12,9:48:42,00:00.0,HA,900_226001109060,1.2,0,NO,270
S,2020/12/12,9:48:43,00:00.0,HA,900_226001109060,1.1,0,NO,270
S,2020/12/12,9:48:45,00:00.0,HA,900_226000493109,1.2,0,NO,270
S,2020/12/12,9:48:45,00:00.4,HA,900_226001109060,1.1,0,NO,270
S,2020/12/12,9:48:59,00:00.7,HA,900_226000285789,0.7,0,YES,270
S,2020/12/12,9:49:46,00:00.5,HA,900_226000285747,0.7,0,YES,280
S,2020/12/12,9:50:12,00:00.0,HA,900_226001110288,0.7,0,NO,290
S,2020/12/12,9:50:17,00:00.6,HA,900_226001110288,0.6,0,NO,290
S,2020/12/12,9:50:19,00:00.1,HA,900_226001110288,0.6,0,NO,290
S,2020/12/12,9:50:31,00:00.4,HA,900_226000285724,0.7,0,YES,290
S,2020/12/12,9:51:23,00:00.5,HA,900_226000285752,0.6,0,YES,300
S,2020/12/12,9:51:39,00:00.1,HA,900_226000498827,0.6,0,NO,310
S,2020/12/12,9:51:44,00:00.1,HA,900_226000498827,0.6,0,NO,310
S,2020/12/12,9:52:26,00:00.7,HA,900_226000285711,0.6,0,YES,310
S,2020/12/12,9:53:16,00:00.1,HA,900_226001110255,0.6,0,NO,320
S,2020/12/12,9:53:19,00:00.4,HA,900_226001111050,0.6,0,NO,320
S,2020/12/12,9:53:22,00:00.3,HA,900_226001111050,0.8,0,NO,320
S,2020/12/12,9:53:22,00:00.5,HA,900_226001110240,1,0,NO,320
S,2020/12/12,9:53:31,00:00.0,HA,900_226001111280,0.7,0,NO,320
S,2020/12/12,9:53:31,00:02.0,HA,900_226000285953,0.7,0,NO,320
S,2020/12/12,9:53:37,00:00.1,HA,900_226001111280,0.7,0,NO,320
S,2020/12/12,9:53:41,00:00.5,HA,900_226000285788,0.7,0,YES,320
S,2020/12/12,9:53:53,00:02.2,HA,900_226001110212,0.7,0,NO,330
S,2020/12/12,9:53:59,00:00.3,HA,900_226001110212,0.7,0,NO,330
S,2020/12/12,9:54:02,00:01.5,HA,900_226001110003,0.6,0,NO,330
S,2020/12/12,9:54:04,00:00.2,HA,900_226001111006,0.6,0,NO,330
S,2020/12/12,9:54:10,00:01.2,HA,900_226001110003,0.7,0,NO,330
S,2020/12/12,9:54:20,00:00.9,HA,900_226001110281,0.9,0,NO,330
S,2020/12/12,9:54:21,00:00.8,HA,900_226001047900,0.7,0,NO,330
S,2020/12/12,9:54:49,00:00.3,HA,900_226000285767,0.7,0,YES,330
S,2020/12/12,9:56:05,00:00.7,HA,900_226000285746,0.6,0,YES,340
S,2020/12/12,9:56:11,00:00.2,HA,900_226001111000,0.7,0,NO,350
S,2020/12/12,9:56:56,00:00.6,HA,900_226000285779,0.7,0,YES,350
S,2020/12/12,9:57:06,00:00.0,HA,900_226001108673,0.7,0,NO,360
S,2020/12/12,9:57:07,00:00.8,HA,900_226001108673,0.7,0,NO,360
S,2020/12/12,9:57:10,00:00.0,HA,900_226001108683,0.7,0,NO,360
S,2020/12/12,9:57:51,00:00.5,HA,900_226000285776,0.7,0,YES,360
S,2020/12/12,9:58:50,00:00.2,HA,900_226000285789,0.8,0,YES,370
S,2020/12/12,10:00:47,00:00.6,HA,900_226000285747,0.8,0,YES,380
S,2020/12/12,10:00:58,00:00.0,HA,900_226000330506,0.7,0,NO,390
S,2020/12/12,10:01:01,00:00.5,HA,900_226000330506,0.7,0,NO,390
S,2020/12/12,10:02:01,00:00.5,HA,900_226000285724,0.8,0,YES,390
S,2020/12/12,10:02:16,00:00.2,HA,900_226001110285,0.7,0,NO,400
S,2020/12/12,10:02:29,00:00.3,HA,900_226001047271,0.7,0,NO,400
S,2020/12/12,10:03:15,00:01.3,HA,900_226001108655,0.7,0,NO,400
S,2020/12/12,10:03:25,00:00.0,HA,900_226001108649,0.7,0,NO,400
S,2020/12/12,10:03:26,00:00.5,HA,900_226001108623,0.7,0,NO,400
S,2020/12/12,10:03:27,00:00.1,HA,900_226001108649,0.7,0,NO,400
S,2020/12/12,10:03:27,00:00.0,HA,900_226001108620,0.7,0,NO,400
S,2020/12/12,10:03:30,00:00.3,HA,900_226001047918,0.7,0,NO,400
S,2020/12/12,10:03:34,00:00.8,HA,900_226001047918,0.7,0,NO,400
S,2020/12/12,10:03:38,00:01.7,HA,900_226001108620,0.8,0,NO,400
S,2020/12/12,10:03:48,00:00.8,HA,900_226001108620,0.8,0,NO,400
S,2020/12/12,10:03:50,00:01.5,HA,900_226001111080,0.8,0,NO,400
S,2020/12/12,10:03:54,00:01.0,HA,900_226001108623,0.8,0,NO,400
S,2020/12/12,10:04:04,00:00.5,HA,900_226000285752,0.8,0,YES,400
S,2020/12/12,10:04:51,00:00.1,HA,900_226001108662,0.6,0,NO,410
S,2020/12/12,10:05:41,00:00.4,HA,900_226000285711,0.6,0,YES,410
S,2020/12/12,10:05:52,00:00.1,HA,900_226001108622,0.7,0,NO,420
S,2020/12/12,10:05:54,00:01.1,HA,900_226001047614,0.6,0,NO,420
S,2020/12/12,10:06:13,00:00.0,HA,900_226001108622,0.6,0,NO,420
S,2020/12/12,10:06:16,00:00.0,HA,900_226001111018,0.7,0,NO,420
S,2020/12/12,10:06:12,00:03.6,HA,900_226001108637,0.7,0,NO,420
S,2020/12/12,10:06:21,00:00.5,HA,900_226000285788,0.7,0,YES,420
S,2020/12/12,10:06:32,00:00.2,HA,900_226001108622,0.6,0,NO,430
S,2020/12/12,10:06:42,00:00.1,HA,900_226001108622,0.6,0,NO,430
S,2020/12/12,10:06:49,00:00.8,HA,900_226001110291,0.6,0,NO,430
S,2020/12/12,10:07:03,00:00.1,HA,900_226001047377,0.6,0,NO,430
S,2020/12/12,10:07:04,00:00.4,HA,900_226001108609,0.6,0,NO,430
S,2020/12/12,10:07:16,00:00.0,HA,900_226001108646,0.6,0,NO,430
S,2020/12/12,10:07:16,00:00.9,HA,900_226001108624,0.6,0,NO,430
S,2020/12/12,10:07:24,00:01.2,HA,900_226001573833,0.6,0,NO,430
S,2020/12/12,10:07:39,00:00.3,HA,900_226000285767,0.6,0,YES,430
S,2020/12/12,10:07:42,00:00.1,HA,900_226001108695,0.6,0,NO,440
S,2020/12/12,10:07:55,00:00.9,HA,900_226001047392,0.6,0,NO,440
S,2020/12/12,10:08:25,00:00.3,HA,900_226000285746,0.7,0,YES,440
S,2020/12/12,10:08:37,00:00.1,HA,900_226000493034,0.7,0,NO,450
S,2020/12/12,10:08:38,00:00.6,HA,900_226001110282,0.7,0,NO,450
S,2020/12/12,10:08:39,00:00.0,HA,900_226001108675,0.7,0,NO,450
S,2020/12/12,10:08:39,00:00.8,HA,900_226001108619,0.7,0,NO,450
S,2020/12/12,10:08:41,00:00.2,HA,900_226001108612,0.8,0,NO,450
S,2020/12/12,10:08:42,00:00.1,HA,900_226001110282,0.7,0,NO,450
S,2020/12/12,10:08:43,00:00.0,HA,900_226001108619,0.7,0,NO,450
S,2020/12/12,10:08:44,00:01.8,HA,900_226001108619,0.7,0,NO,450
S,2020/12/12,10:08:47,00:00.0,HA,900_226001110282,0.7,0,NO,450
S,2020/12/12,10:08:50,00:00.8,HA,900_226001108614,0.8,0,NO,450
S,2020/12/12,10:08:53,00:01.3,HA,900_226001108689,0.8,0,NO,450
S,2020/12/12,10:09:28,00:00.8,HA,900_226001108675,0.7,0,NO,450
S,2020/12/12,10:09:56,00:00.4,HA,900_226000285779,0.7,0,YES,450
S,2020/12/12,10:10:07,00:01.7,HA,900_226000493983,0.6,0,NO,460
S,2020/12/12,10:10:37,00:00.5,HA,900_226001108685,0.6,0,NO,460
S,2020/12/12,10:10:38,00:00.1,HA,900_226001111017,0.6,0,NO,460
S,2020/12/12,10:10:41,00:00.2,HA,900_226001111017,0.6,0,NO,460
S,2020/12/12,10:10:42,00:00.5,HA,900_226001111039,0.6,0,NO,460
S,2020/12/12,10:10:56,00:00.2,HA,900_226001108666,0.6,0,NO,460
S,2020/12/12,10:11:14,00:00.4,HA,900_226000285776,0.6,0,YES,460
S,2020/12/12,10:11:41,00:00.4,HA,900_226000285789,0.6,0,YES,470
S,2020/12/12,10:11:45,00:00.3,HA,900_226001108658,0.6,0,NO,480
S,2020/12/12,10:11:54,00:00.0,HA,900_226001109520,0.6,0,NO,480
S,2020/12/12,10:12:24,00:00.1,HA,900_226001047312,0.6,0,NO,480
S,2020/12/12,10:12:28,00:00.3,HA,900_226000285747,0.6,0,YES,480
S,2020/12/12,10:12:42,00:00.9,HA,900_226001047313,0.6,0,NO,490
S,2020/12/12,10:13:33,00:00.5,HA,900_226000285724,0.6,0,YES,490
S,2020/12/12,10:13:43,00:01.1,HA,900_226001108604,0.6,0,NO,500
S,2020/12/12,10:13:58,00:00.8,HA,900_226001108641,0.7,0,NO,500
S,2020/12/12,10:14:17,00:00.4,HA,900_226000285752,0.6,0,YES,500
S,2020/12/12,10:14:24,00:01.9,HA,900_226001108696,0.6,0,NO,510
S,2020/12/12,10:14:27,00:00.3,HA,900_226001108644,0.6,0,NO,510
S,2020/12/12,10:14:36,00:00.2,HA,900_226001670256,0.6,0,NO,510
S,2020/12/12,10:14:36,00:00.0,HA,900_226000493132,0.6,0,NO,510
S,2020/12/12,10:14:38,00:00.0,HA,900_226001670256,0.6,0,NO,510
S,2020/12/12,10:14:38,00:00.6,HA,900_226001047365,0.6,0,NO,510
S,2020/12/12,10:14:40,00:00.6,HA,900_226001108711,0.6,0,NO,510
S,2020/12/12,10:14:51,00:00.1,HA,900_226001110213,0.6,0,NO,510
S,2020/12/12,10:14:56,00:04.2,HA,900_226001110213,0.6,0,NO,510
S,2020/12/12,10:15:13,00:00.7,HA,900_226001108670,0.6,0,NO,510
S,2020/12/12,10:15:32,00:00.8,HA,900_226001108686,0.6,0,NO,510
S,2020/12/12,10:15:42,00:01.2,HA,900_226001108633,0.7,0,NO,510
S,2020/12/12,10:15:54,00:00.5,HA,900_226000285711,0.8,0,YES,510
S,2020/12/12,10:16:56,00:01.5,HA,900_226001110203,0.7,0,NO,520
S,2020/12/12,10:17:26,00:00.6,HA,900_226001108613,0.7,0,NO,520
S,2020/12/12,10:17:36,00:01.4,HA,900_226001108628,0.6,0,NO,520
S,2020/12/12,10:17:56,00:02.0,HA,900_226001108613,0.6,0,NO,520
S,2020/12/12,10:18:25,00:00.0,HA,900_226001047373,0.6,0,NO,520
S,2020/12/12,10:18:34,00:00.2,HA,900_226000285788,0.6,0,YES,520
S,2020/12/12,10:18:34,00:00.6,HA,900_226000493112,0.6,0,NO,530
S,2020/12/12,10:19:05,00:00.1,HA,900_226000498810,0.6,0,NO,530
S,2020/12/12,10:19:34,00:00.5,HA,900_226001108667,0.7,0,NO,530
S,2020/12/12,10:19:36,00:00.0,HA,900_226000493961,0.7,0,NO,530
S,2020/12/12,10:19:53,00:00.5,HA,900_226000285767,0.7,0,YES,530
S,2020/12/12,10:19:56,00:00.6,HA,900_226001108654,0.7,0,NO,540
S,2020/12/12,10:20:00,00:00.1,HA,900_226001108654,1.1,0,NO,540
S,2020/12/12,10:20:02,00:00.2,HA,900_226001108601,0.8,0,NO,540
S,2020/12/12,10:20:15,00:00.1,HA,900_226001047382,0.6,0,NO,540
S,2020/12/12,10:20:44,00:01.5,HA,900_226000330512,0.7,0,NO,540
S,2020/12/12,10:20:54,00:01.2,HA,900_226001108606,0.7,0,NO,540
S,2020/12/12,10:21:28,00:00.5,HA,900_226000285746,0.7,0,YES,540
S,2020/12/12,10:21:58,00:00.1,HA,900_226001108648,0.7,0,NO,550
S,2020/12/12,10:22:42,00:00.2,HA,900_226001108630,0.6,0,NO,550
S,2020/12/12,10:22:44,00:01.9,HA,900_226000493925,0.9,0,NO,550
S,2020/12/12,10:22:50,00:01.8,HA,900_226000493925,1,0,NO,550
S,2020/12/12,10:22:56,00:00.5,HA,900_226000493925,0.9,0,NO,550
S,2020/12/12,10:23:07,00:00.4,HA,900_226000285779,0.8,0,YES,550
S,2020/12/12,10:23:29,00:00.3,HA,900_226001108618,0.7,0,NO,560
S,2020/12/12,10:23:48,00:00.3,HA,900_226000285776,0.7,0,YES,560
S,2020/12/12,10:24:43,00:00.4,HA,900_226000285789,0.7,0,YES,570
S,2020/12/12,10:24:57,00:00.5,HA,900_226000330516,0.8,0,NO,580
S,2020/12/12,10:25:01,00:03.8,HA,900_226000493954,0.8,0,NO,580
S,2020/12/12,10:25:20,00:00.4,HA,900_226000330516,0.8,0,NO,580
S,2020/12/12,10:25:43,00:00.4,HA,900_226001108680,0.6,0,NO,580
S,2020/12/12,10:25:53,00:00.2,HA,900_226001108680,0.7,0,NO,580
S,2020/12/12,10:26:04,00:00.3,HA,900_226000285747,0.6,0,YES,580
S,2020/12/12,10:26:41,00:00.2,HA,900_226000330515,0.6,0,NO,590
S,2020/12/12,10:26:43,00:01.0,HA,900_226001108699,0.7,0,NO,590
S,2020/12/12,10:27:18,00:01.2,HA,900_226000330515,0.6,0,NO,590
S,2020/12/12,10:28:04,00:00.7,HA,900_226001047347,0.6,0,NO,590
S,2020/12/12,10:28:05,00:01.9,HA,900_226001111031,0.8,0,NO,590
S,2020/12/12,10:28:07,00:01.7,HA,900_226001047349,0.7,0,NO,590
S,2020/12/12,10:28:12,00:00.5,HA,900_226000285724,0.8,0,YES,590
S,2020/12/12,10:28:18,00:00.4,HA,900_226001047626,0.8,0,NO,600
S,2020/12/12,10:28:19,00:00.5,HA,900_226001108688,0.9,0,NO,600
S,2020/12/12,10:28:21,00:00.0,HA,900_226001108657,0.8,0,NO,600
S,2020/12/12,10:28:22,00:00.1,HA,900_226001108677,0.8,0,NO,600
S,2020/12/12,10:28:31,00:01.4,HA,900_226001108634,0.6,0,NO,600
S,2020/12/12,10:28:36,00:00.3,HA,900_226001108634,0.7,0,NO,600
S,2020/12/12,10:29:07,00:00.2,HA,900_226000285752,0.7,0,YES,600
S,2020/12/12,10:29:19,00:00.3,HA,900_226001108656,0.7,0,NO,610
S,2020/12/12,10:29:26,00:00.5,HA,900_226001108656,0.7,0,NO,610
S,2020/12/12,10:29:42,00:00.0,HA,900_226001047395,0.6,0,NO,610
S,2020/12/12,10:30:02,00:00.4,HA,900_226000285711,0.6,0,YES,610
S,2020/12/12,10:30:14,00:00.3,HA,900_226000285930,0.8,0,NO,620
S,2020/12/12,10:30:40,00:00.2,HA,900_226000285788,0.9,0,YES,620
S,2020/12/12,10:31:20,00:00.0,HA,900_226001108639,0.9,0,NO,630
S,2020/12/12,10:31:25,00:00.3,HA,900_226000285767,0.8,0,YES,630
S,2020/12/12,10:31:58,00:00.0,HA,900_226000493998,0.7,0,NO,640
S,2020/12/12,10:32:11,00:00.2,HA,900_226001108600,0.7,0,NO,640
S,2020/12/12,10:32:22,00:02.9,HA,900_226001111066,0.7,0,NO,640
S,2020/12/12,10:32:37,00:00.2,HA,900_226000285746,0.8,0,YES,640
