Detect,Date,Time,Seconds,HDX,PITNumber,DetScan,EmplyScan,Dummy,Section
S,2021/2/26,10:43:27,00:01.7,HA,900_226001109866,0.4,0,NO,4040
S,2021/2/26,10:43:41,00:00.3,HA,900_226000285746,0.4,0,YES,4040
S,2021/2/26,10:44:16,00:00.4,HA,900_226000285779,0.4,0,YES,4050
S,2021/2/26,10:44:30,00:00.0,HA,900_226001110595,0.4,0,NO,4060
S,2021/2/26,10:44:33,00:00.1,HA,900_226001109852,0.4,0,NO,4060
S,2021/2/26,10:44:33,00:01.4,HA,900_226001109899,0.4,0,NO,4060
S,2021/2/26,10:44:41,00:00.2,HA,900_226000285776,0.5,0,YES,4060
S,2021/2/26,10:45:25,00:00.1,HA,900_226000285789,0.4,0,YES,4070
S,2021/2/26,10:45:36,00:00.0,HA,900_226001573698,0.5,0,NO,4080
S,2021/2/26,10:45:38,00:00.4,HA,900_226001111341,0.5,0,NO,4080
S,2021/2/26,10:45:42,00:00.3,HA,900_226000285747,0.4,0,YES,4080
S,2021/2/26,10:46:15,00:00.3,HA,900_226000285724,0.4,0,YES,4090
S,2021/2/26,10:47:05,00:00.1,HA,900_226000285752,0.4,0,YES,4100
S,2021/2/26,10:47:15,00:00.0,HA,900_226001573532,0.4,0,NO,4110
S,2021/2/26,10:47:57,00:01.7,HA,900_226001573702,0.4,0,NO,4110
S,2021/2/26,10:48:03,00:00.5,HA,900_226000285711,0.5,0,YES,4110
S,2021/2/26,10:48:14,00:00.0,HA,900_226000330971,0.5,0,NO,4120
S,2021/2/26,10:48:24,00:00.0,HA,900_226001109873,0.4,0,NO,4120
S,2021/2/26,10:48:25,00:00.1,HA,900_226001573616,0.4,0,NO,4120
S,2021/2/26,10:48:26,00:00.0,HA,900_226001109989,0.5,0,NO,4120
S,2021/2/26,10:48:28,00:00.0,HA,900_226001573616,0.4,0,NO,4120
S,2021/2/26,10:48:30,00:00.0,HA,900_226001573616,0.5,0,NO,4120
S,2021/2/26,10:48:32,00:00.6,HA,900_226000285788,0.4,0,YES,4120
S,2021/2/26,10:48:51,00:00.2,HA,900_226001109977,0.4,0,NO,4130
S,2021/2/26,10:49:18,00:00.4,HA,900_226000285767,0.4,0,YES,4130
S,2021/2/26,10:49:45,00:00.5,HA,900_226001109994,0.5,0,NO,4140
S,2021/2/26,10:49:50,00:00.3,HA,900_226001109994,0.5,0,NO,4140
S,2021/2/26,10:50:15,00:00.0,HA,900_226001109833,0.4,0,NO,4140
S,2021/2/26,10:50:18,00:00.3,HA,900_226000285746,0.4,0,YES,4140
S,2021/2/26,10:50:25,00:00.4,HA,900_226001109915,0.4,0,NO,4150
S,2021/2/26,10:50:27,00:00.3,HA,900_226001109957,0.5,0,NO,4150
S,2021/2/26,10:50:58,00:00.2,HA,900_226000285779,0.5,0,YES,4150
S,2021/2/26,10:51:15,00:00.3,HA,900_226001573518,0.5,0,NO,4160
S,2021/2/26,10:51:48,00:00.3,HA,900_226000285776,0.5,0,YES,4160
S,2021/2/26,10:51:53,00:00.1,HA,900_226001573901,0.5,0,NO,4170
S,2021/2/26,10:52:22,00:00.4,HA,900_226001110613,0.4,0,NO,4170
S,2021/2/26,10:52:32,00:00.1,HA,900_226001110613,0.4,0,NO,4170
S,2021/2/26,10:52:34,00:00.2,HA,900_226000285789,0.4,0,YES,4170
S,2021/2/26,10:52:38,00:00.5,HA,900_226001109997,0.4,0,NO,4180
S,2021/2/26,10:53:08,00:00.3,HA,900_226000285747,0.4,0,YES,4180
S,2021/2/26,10:53:17,00:00.0,HA,900_226001109981,0.4,0,NO,4180
S,2021/2/26,10:53:19,00:00.1,HA,900_226001110613,0.4,0,NO,4190
S,2021/2/26,10:53:20,00:00.3,HA,900_226001109944,0.5,0,NO,4190
S,2021/2/26,10:53:20,00:00.0,HA,900_226000285837,0.5,0,NO,4190
S,2021/2/26,10:53:22,00:00.2,HA,900_226001573576,0.4,0,NO,4190
S,2021/2/26,10:53:43,00:00.2,HA,900_226000285724,0.4,0,YES,4190
S,2021/2/26,10:53:45,00:00.5,HA,900_226001109951,0.4,0,NO,4200
S,2021/2/26,10:53:53,00:00.1,HA,900_226001109951,0.4,0,NO,4200
S,2021/2/26,10:53:57,00:00.8,HA,900_226001109964,0.4,0,NO,4200
S,2021/2/26,10:54:02,00:01.2,HA,900_226000498891,0.5,0,NO,4200
S,2021/2/26,10:54:21,00:00.3,HA,900_226000285752,0.4,0,YES,4200
S,2021/2/26,10:54:40,00:00.0,HA,900_226001109916,0.4,0,NO,4210
S,2021/2/26,10:54:42,00:00.2,HA,900_226001109916,0.4,0,NO,4210
S,2021/2/26,10:54:51,00:00.1,HA,900_226000285711,0.4,0,YES,4210
S,2021/2/26,10:54:54,00:00.1,HA,900_226001109930,0.4,0,NO,4220
S,2021/2/26,10:55:23,00:00.2,HA,900_226001573605,0.5,0,NO,4220
S,2021/2/26,10:55:24,00:00.2,HA,900_226001109908,0.5,0,NO,4220
S,2021/2/26,10:55:32,00:00.2,HA,900_226001573605,0.5,0,NO,4220
S,2021/2/26,10:55:46,00:01.7,HA,900_226001573605,0.5,0,NO,4220
S,2021/2/26,10:55:52,00:00.3,HA,900_226000285788,0.5,0,YES,4220
S,2021/2/26,10:56:25,00:00.3,HA,900_226000285767,0.4,0,YES,4230
S,2021/2/26,10:56:54,00:00.0,HA,900_226000285746,0.4,0,YES,4240
S,2021/2/26,10:57:24,00:00.1,HA,900_226001109921,0.4,0,NO,4250
S,2021/2/26,10:57:27,00:00.7,HA,900_226000331133,0.4,0,NO,4250
S,2021/2/26,10:57:29,00:00.0,HA,900_226001109927,0.4,0,NO,4250
S,2021/2/26,10:57:28,00:00.4,HA,900_226001109974,0.4,0,NO,4250
S,2021/2/26,10:57:36,00:00.4,HA,900_226000285779,0.4,0,YES,4250
S,2021/2/26,10:58:08,00:00.4,HA,900_226000285776,0.4,0,YES,4260
S,2021/2/26,10:58:15,00:00.5,HA,900_226001109931,0.4,0,NO,4270
S,2021/2/26,10:58:35,00:00.3,HA,900_226001109934,0.4,0,NO,4270
S,2021/2/26,10:58:36,00:00.0,HA,900_226001109928,0.4,0,NO,4270
S,2021/2/26,10:58:36,00:00.1,HA,900_226001109990,0.4,0,NO,4270
S,2021/2/26,10:58:39,00:00.0,HA,900_226001109934,0.4,0,NO,4270
S,2021/2/26,10:58:45,00:00.4,HA,900_226000285789,0.4,0,YES,4270
S,2021/2/26,10:58:56,00:00.0,HA,900_226000331116,0.4,0,NO,4280
S,2021/2/26,10:59:12,00:00.3,HA,900_226001110498,0.4,0,NO,4280
S,2021/2/26,10:59:18,00:00.3,HA,900_226000285747,0.4,0,YES,4280
S,2021/2/26,10:59:49,00:00.0,HA,900_226001109942,0.4,0,NO,4290
S,2021/2/26,11:00:04,00:00.3,HA,900_226000285724,0.5,0,YES,4290
S,2021/2/26,11:00:59,00:00.0,HA,900_226001109742,0.4,0,NO,4300
S,2021/2/26,11:01:15,00:00.4,HA,900_226000285752,0.4,0,YES,4300
S,2021/2/26,11:01:17,00:00.2,HA,900_226001109975,0.4,0,NO,4310
S,2021/2/26,11:01:19,00:00.2,HA,900_226001109975,0.4,0,NO,4310
S,2021/2/26,11:01:34,00:00.3,HA,900_226001573710,0.4,0,NO,4310
S,2021/2/26,11:01:36,00:00.3,HA,900_226001573680,0.4,0,NO,4310
S,2021/2/26,11:01:39,00:00.0,HA,900_226000330690,0.4,0,NO,4310
S,2021/2/26,11:01:48,00:00.2,HA,900_226000285711,0.4,0,YES,4310
S,2021/2/26,11:02:31,00:00.4,HA,900_226000285788,0.4,0,YES,4320
S,2021/2/26,11:02:53,00:00.2,HA,900_226001109961,0.4,0,NO,4330
S,2021/2/26,11:03:19,00:00.3,HA,900_226001110405,0.5,0,NO,4330
S,2021/2/26,11:03:25,00:01.1,HA,900_226001109985,0.4,0,NO,4330
S,2021/2/26,11:03:48,00:00.0,HA,900_226000285767,0.5,0,YES,4330
S,2021/2/26,11:03:50,00:01.0,HA,900_226001109906,0.5,0,NO,4340
S,2021/2/26,11:03:58,00:00.0,HA,900_226001109962,0.5,0,NO,4340
S,2021/2/26,11:03:58,00:00.2,HA,900_226001110541,0.5,0,NO,4340
S,2021/2/26,11:03:59,00:00.3,HA,900_226001109922,0.4,0,NO,4340
S,2021/2/26,11:04:26,00:00.3,HA,900_226000285746,0.4,0,YES,4340
S,2021/2/26,11:04:51,00:00.0,HA,900_226001109939,0.4,0,NO,4350
S,2021/2/26,11:05:05,00:01.4,HA,900_226001110494,0.4,0,NO,4350
S,2021/2/26,11:05:19,00:00.0,HA,900_226000285779,0.4,0,YES,4350
S,2021/2/26,11:05:35,00:00.2,HA,900_226001111162,0.4,0,NO,4360
S,2021/2/26,11:05:54,00:00.4,HA,900_226000285776,0.4,0,YES,4360
S,2021/2/26,11:06:20,00:00.3,HA,900_226000285789,0.4,0,YES,4370
S,2021/2/26,11:06:39,00:01.0,HA,900_226001109937,0.4,0,NO,4380
S,2021/2/26,11:06:46,00:00.3,HA,900_226001670107,0.4,0,NO,4380
S,2021/2/26,11:06:50,00:00.0,HA,900_226001670107,0.5,0,NO,4380
S,2021/2/26,11:06:52,00:00.6,HA,900_226001110413,0.5,0,NO,4380
S,2021/2/26,11:06:55,00:00.6,HA,900_226000285747,0.5,0,YES,4380
S,2021/2/26,11:07:26,00:00.4,HA,900_226000285724,0.4,0,YES,4390
S,2021/2/26,11:07:53,00:00.3,HA,900_226000285752,0.4,0,YES,4400
S,2021/2/26,11:07:59,00:00.0,HA,900_226001670064,0.4,0,NO,4410
S,2021/2/26,11:08:05,00:00.0,HA,900_226001670009,0.4,0,NO,4410
S,2021/2/26,11:08:17,00:00.1,HA,900_226001670096,0.4,0,NO,4410
S,2021/2/26,11:08:19,00:00.0,HA,900_226001670096,0.4,0,NO,4410
S,2021/2/26,11:08:25,00:00.0,HA,900_226001109884,0.5,0,NO,4410
S,2021/2/26,11:08:28,00:00.1,HA,900_226000285711,0.5,0,YES,4410
S,2021/2/26,11:09:09,00:00.4,HA,900_226000285788,0.4,0,YES,4420
S,2021/2/26,11:09:20,00:00.0,HA,900_226001670167,0.4,0,NO,4430
S,2021/2/26,11:09:44,00:00.3,HA,900_226000285767,0.4,0,YES,4430
S,2021/2/26,11:09:46,00:00.4,HA,900_226001670167,0.4,0,NO,4440
S,2021/2/26,11:10:15,00:00.3,HA,900_226001573699,0.4,0,NO,4440
S,2021/2/26,11:10:25,00:00.0,HA,900_226001109766,0.4,0,NO,4440
S,2021/2/26,11:10:28,00:00.4,HA,900_226000285746,0.4,0,YES,4440
S,2021/2/26,11:11:19,00:00.3,HA,900_226000285779,0.4,0,YES,4450
S,2021/2/26,11:11:43,00:00.3,HA,900_226000285776,0.4,0,YES,4460
S,2021/2/26,11:11:53,00:00.0,HA,900_226001670187,0.4,0,NO,4470
S,2021/2/26,11:12:04,00:00.4,HA,900_226000285789,0.5,0,YES,4470
S,2021/2/26,11:12:34,00:00.3,HA,900_226000285747,0.4,0,YES,4480
S,2021/2/26,11:12:46,00:00.0,HA,900_226001573645,0.4,0,NO,4490
S,2021/2/26,11:12:59,00:00.1,HA,900_226000285724,0.4,0,YES,4490
S,2021/2/26,11:13:14,00:00.2,HA,900_226001670228,0.4,0,NO,4500
S,2021/2/26,11:13:15,00:00.0,HA,900_226001670220,0.4,0,NO,4500
S,2021/2/26,11:13:21,00:00.2,HA,900_226001670228,0.4,0,NO,4500
S,2021/2/26,11:13:35,00:00.1,HA,900_226001110422,0.4,0,NO,4500
S,2021/2/26,11:13:36,00:00.2,HA,900_226000285752,0.4,0,YES,4500
S,2021/2/26,11:14:08,00:00.4,HA,900_226001670148,0.4,0,NO,4510
S,2021/2/26,11:14:13,00:00.0,HA,900_226001110457,0.4,0,NO,4510
S,2021/2/26,11:14:14,00:02.0,HA,900_226001670036,0.4,0,NO,4510
S,2021/2/26,11:14:26,00:00.2,HA,900_226000285711,0.4,0,YES,4510
S,2021/2/26,11:14:37,00:00.1,HA,900_226001110469,0.4,0,NO,4520
S,2021/2/26,11:14:41,00:00.0,HA,900_226001670035,0.4,0,NO,4520
S,2021/2/26,11:15:24,00:01.3,HA,900_226000285788,0.4,0,YES,4520
S,2021/2/26,11:16:42,00:00.0,HA,900_226001670175,0.4,0,NO,4530
S,2021/2/26,11:16:47,00:00.4,HA,900_226000285767,0.4,0,YES,4530
S,2021/2/26,11:16:52,00:00.0,HA,900_226001109817,0.4,0,NO,4540
S,2021/2/26,11:16:53,00:00.1,HA,900_226001670090,0.4,0,NO,4540
S,2021/2/26,11:16:53,00:00.0,HA,900_226001670092,0.5,0,NO,4540
S,2021/2/26,11:16:55,00:00.0,HA,900_226001670203,0.4,0,NO,4540
S,2021/2/26,11:17:29,00:00.3,HA,900_226000285746,0.4,0,YES,4540
S,2021/2/26,11:17:55,00:00.3,HA,900_226000285779,0.4,0,YES,4550
S,2021/2/26,11:18:01,00:00.6,HA,900_226001110403,0.4,0,NO,4550
S,2021/2/26,11:18:04,00:00.0,HA,900_226001670140,0.4,0,NO,4560
S,2021/2/26,11:18:09,00:00.2,HA,900_226000498803,0.4,0,NO,4560
S,2021/2/26,11:18:29,00:00.0,HA,900_226000285776,0.4,0,YES,4560
S,2021/2/26,13:32:53,00:00.0,HA,450_113000835123,0.8,0,NO,4570
S,2021/2/26,13:33:07,00:00.2,HA,900_226000285789,0.6,0,YES,4570
S,2021/2/26,13:33:25,00:00.0,HA,900_226001670242,0.6,0,NO,4580
S,2021/2/26,13:33:31,00:00.1,HA,900_226000285747,0.6,0,YES,4580
S,2021/2/26,13:33:45,00:00.4,HA,900_226001670211,0.5,0,NO,4590
S,2021/2/26,13:34:09,00:01.2,HW,0000_247616117359,0.5,0,NO,4590
S,2021/2/26,13:34:15,00:00.2,HW,0000_247616116748,0.5,0,NO,4590
S,2021/2/26,13:34:21,00:00.2,HA,900_226000285724,0.5,0,YES,4590
S,2021/2/26,13:35:02,00:00.1,HA,900_226000285752,0.4,0,YES,4600
S,2021/2/26,13:35:29,00:00.1,HA,900_226000285711,0.5,0,YES,4610
S,2021/2/26,13:35:41,00:00.4,HA,900_226001670152,0.5,0,NO,4620
S,2021/2/26,13:35:41,00:00.3,HR,1024_123808058680,0.5,0,NO,4620
S,2021/2/26,13:36:00,00:00.1,HA,900_226000285788,0.4,0,YES,4620
S,2021/2/26,13:36:10,00:00.0,HW,0000_247616116748,0.4,0,NO,4630
S,2021/2/26,13:36:18,00:00.0,HA,900_226001110445,0.5,0,NO,4630
S,2021/2/26,13:36:18,00:00.9,HA,900_226001110510,0.5,0,NO,4630
S,2021/2/26,13:36:18,00:01.6,HW,1024_123808058680,0.5,0,NO,4630
S,2021/2/26,13:36:21,00:00.3,HA,900_226001110510,0.5,0,NO,4630
S,2021/2/26,13:36:35,00:00.1,HA,900_226001110565,0.5,0,NO,4630
S,2021/2/26,13:36:37,00:00.1,HA,900_226000285767,0.5,0,YES,4630
S,2021/2/26,13:37:09,00:00.4,HA,900_226000285746,0.4,0,YES,4640
S,2021/2/26,13:37:26,00:00.0,HA,450_113000555277,0.4,0,NO,4650
S,2021/2/26,13:37:26,00:00.6,HA,900_226001110554,0.4,0,NO,4650
S,2021/2/26,13:37:37,00:02.4,HA,900_226000285779,0.4,0,YES,4650
S,2021/2/26,13:37:41,00:00.5,HA,900_226000285779,0.4,0,YES,4650
S,2021/2/26,13:38:04,00:00.3,HA,900_226001110559,0.4,0,NO,4660
S,2021/2/26,13:38:08,00:00.0,HW,0000_495232235839,0.5,0,NO,4660
S,2021/2/26,13:38:08,00:00.5,HA,900_226001670072,0.4,0,NO,4660
S,2021/2/26,13:38:11,00:00.0,HA,900_226001670003,0.5,0,NO,4660
S,2021/2/26,13:38:11,00:00.4,HA,900_226001110583,0.5,0,NO,4660
S,2021/2/26,13:38:14,00:00.0,HR,1024_123808058267,0.5,0,NO,4660
S,2021/2/26,13:38:14,00:00.6,HA,900_226000285776,0.5,0,YES,4660
S,2021/2/26,13:38:20,00:00.3,HA,900_226001110583,0.4,0,NO,4670
S,2021/2/26,13:38:28,00:00.0,HA,450_113000249442,0.4,0,NO,4670
S,2021/2/26,13:38:28,00:00.2,HW,0000_247616116748,0.4,0,NO,4670
S,2021/2/26,13:38:35,00:00.0,HA,900_226001670200,0.4,0,NO,4670
S,2021/2/26,13:38:35,00:00.0,HW,0000_495232235839,0.4,0,NO,4670
S,2021/2/26,13:38:43,00:00.5,HA,900_226001670006,0.4,0,NO,4670
S,2021/2/26,13:38:45,00:00.1,HA,900_226000285789,0.5,0,YES,4670
S,2021/2/26,13:38:49,00:00.2,HA,900_226001670195,0.5,0,NO,4680
S,2021/2/26,13:39:26,00:00.0,HA,900_226000285747,0.4,0,YES,4680
S,2021/2/26,13:39:50,00:00.6,HA,900_226001670134,0.4,0,NO,4690
S,2021/2/26,13:40:09,00:00.0,HA,900_226000285724,0.4,0,YES,4690
S,2021/2/26,13:40:26,00:00.0,HA,900_226001670137,0.5,0,NO,4700
S,2021/2/26,13:40:39,00:00.2,HA,900_226000285752,0.4,0,YES,4700
S,2021/2/26,13:41:18,00:00.2,HA,900_226000285711,0.4,0,YES,4710
S,2021/2/26,13:41:37,00:00.0,HR,1024_123808058959,0.4,0,NO,4720
S,2021/2/26,13:41:37,00:00.2,HA,900_226001670169,0.4,0,NO,4720
S,2021/2/26,13:41:57,00:00.3,HA,900_226000285788,0.4,0,YES,4720
S,2021/2/26,13:42:08,00:00.0,HA,900_226001670030,0.4,0,NO,4730
S,2021/2/26,13:42:44,00:00.4,HA,900_226000285767,0.4,0,YES,4730
S,2021/2/26,13:43:11,00:00.2,HA,900_226001670122,0.5,0,NO,4740
S,2021/2/26,13:43:39,00:00.1,HA,900_226000285746,0.5,0,YES,4740
S,2021/2/26,13:43:41,00:00.0,HA,900_226001670029,0.4,0,NO,4750
S,2021/2/26,13:44:07,00:00.0,HA,900_226000285779,0.5,0,YES,4750
S,2021/2/26,13:44:31,00:00.0,HA,450_113000249400,0.5,0,NO,4760
S,2021/2/26,13:44:30,00:01.9,HA,900_226000498800,0.5,0,NO,4760
S,2021/2/26,13:44:32,00:00.0,HW,0000_495232233496,0.5,0,NO,4760
S,2021/2/26,13:44:36,00:00.1,HA,900_226001670073,0.5,0,NO,4760
S,2021/2/26,13:44:46,00:00.0,HR,1024_123808058680,0.4,0,NO,4760
S,2021/2/26,13:44:46,00:00.0,HA,900_226001110556,0.5,0,NO,4760
S,2021/2/26,13:44:53,00:00.0,HA,900_226001670209,0.4,0,NO,4760
S,2021/2/26,13:44:54,00:00.0,HA,900_226001670174,0.4,0,NO,4760
S,2021/2/26,13:45:01,00:00.0,HR,1024_123808058267,0.4,0,NO,4760
S,2021/2/26,13:45:02,00:00.2,HA,900_226000285776,0.4,0,YES,4760
S,2021/2/26,13:45:27,00:00.3,HA,900_226000285789,0.4,0,YES,4770
S,2021/2/26,13:45:40,00:00.0,HW,0000_495232235839,0.5,0,NO,4780
S,2021/2/26,13:45:53,00:00.2,HW,0000_247616116748,0.5,0,NO,4780
S,2021/2/26,13:46:07,00:00.4,HA,900_226000285747,0.5,0,YES,4780
S,2021/2/26,13:46:15,00:00.0,HW,0000_495232234720,0.5,0,NO,4790
S,2021/2/26,13:46:35,00:00.4,HA,900_226000285724,0.5,0,YES,4790
S,2021/2/26,13:46:35,00:00.0,HA,450_113000142862,0.5,0,NO,4800
S,2021/2/26,13:46:46,00:00.0,HW,0000_495232235839,0.5,0,NO,4800
S,2021/2/26,13:46:46,00:00.7,HA,900_226001670093,0.5,0,NO,4800
S,2021/2/26,13:46:56,00:00.0,HW,0000_247616117360,0.5,0,NO,4800
S,2021/2/26,13:46:58,00:00.3,HA,900_226001110561,0.5,0,NO,4800
S,2021/2/26,13:47:01,00:00.0,HA,900_226001670176,0.5,0,NO,4800
S,2021/2/26,13:47:56,00:00.3,HA,900_226000285752,0.4,0,YES,4800
S,2021/2/26,13:48:12,00:00.1,HA,900_226001110542,0.4,0,NO,4810
S,2021/2/26,13:48:14,00:00.5,HA,900_226001670249,0.4,0,NO,4810
S,2021/2/26,13:48:18,00:00.0,HA,900_226001670249,0.5,0,NO,4810
S,2021/2/26,13:48:41,00:00.2,HA,900_226000285711,0.4,0,YES,4810
S,2021/2/26,13:49:11,00:00.3,HA,900_226000285788,0.4,0,YES,4820
S,2021/2/26,13:49:21,00:00.0,HA,900_226001670244,0.4,0,NO,4830
S,2021/2/26,13:49:21,00:01.2,HA,900_226001670012,0.4,0,NO,4830
S,2021/2/26,13:49:30,00:00.0,HA,900_226001110607,0.5,0,NO,4830
S,2021/2/26,13:49:46,00:00.4,HA,900_226001670179,0.5,0,NO,4830
S,2021/2/26,13:49:53,00:00.1,HA,900_226000285767,0.4,0,YES,4830
S,2021/2/26,13:50:01,00:00.0,HA,900_226001109912,0.4,0,NO,4840
S,2021/2/26,13:50:25,00:00.1,HA,900_226000285746,0.4,0,YES,4840
S,2021/2/26,13:50:25,00:00.0,HR,1024_123808058267,0.4,0,NO,4850
S,2021/2/26,13:50:59,00:00.1,HA,900_226001670059,0.4,0,NO,4850
S,2021/2/26,13:51:15,00:00.0,HA,900_226001670121,0.5,0,NO,4850
S,2021/2/26,13:51:16,00:00.0,HR,1024_123808058959,0.5,0,NO,4850
S,2021/2/26,13:51:14,00:02.0,HA,900_226001670048,0.5,0,NO,4850
S,2021/2/26,13:51:17,00:00.0,HA,900_226000285779,0.5,0,YES,4850
S,2021/2/26,13:51:52,00:00.0,HW,0000_495232235839,0.5,0,NO,4860
S,2021/2/26,13:51:53,00:00.1,HA,900_226001110522,0.5,0,NO,4860
S,2021/2/26,13:51:52,00:01.1,HA,900_226001670109,0.5,0,NO,4860
S,2021/2/26,13:52:02,00:00.0,HW,0000_495232233161,0.5,0,NO,4860
S,2021/2/26,13:52:02,00:00.0,HA,900_226000331396,0.5,0,NO,4860
S,2021/2/26,13:52:06,00:00.4,HA,900_226000285776,0.5,0,YES,4860
S,2021/2/26,13:52:14,00:00.0,HW,0000_495232233160,0.5,0,NO,4870
S,2021/2/26,13:52:14,00:00.4,HA,900_226000330884,0.5,0,NO,4870
S,2021/2/26,13:52:29,00:00.5,HA,900_226000285789,0.5,0,YES,4870
S,2021/2/26,13:52:48,00:00.0,HA,900_226001670177,0.5,0,NO,4880
S,2021/2/26,13:52:49,00:00.0,HA,900_226001670058,0.5,0,NO,4880
S,2021/2/26,13:52:52,00:00.0,HA,900_226001670177,0.5,0,NO,4880
S,2021/2/26,13:52:59,00:00.3,HA,900_226001670040,0.5,0,NO,4880
S,2021/2/26,13:53:01,00:00.3,HA,900_226000285747,0.5,0,YES,4880
S,2021/2/26,13:53:09,00:00.6,HA,900_226001670118,0.4,0,NO,4890
S,2021/2/26,13:53:12,00:00.3,HA,900_226001670212,0.4,0,NO,4890
S,2021/2/26,13:53:29,00:00.3,HA,900_226000285724,0.4,0,YES,4890
S,2021/2/26,13:54:09,00:00.1,HA,900_226000285752,0.5,0,YES,4900
S,2021/2/26,13:54:29,00:00.0,HW,0000_495236233785,0.4,0,NO,4910
S,2021/2/26,13:54:28,00:01.9,HA,900_228000643017,0.4,0,NO,4910
S,2021/2/26,13:54:30,00:00.0,HA,900_226001670038,0.4,0,NO,4910
S,2021/2/26,13:54:41,00:00.2,HA,900_226001670143,0.4,0,NO,4910
S,2021/2/26,13:54:43,00:00.0,HA,900_226001670143,0.4,0,NO,4910
S,2021/2/26,13:54:59,00:00.1,HA,900_226000285711,0.4,0,YES,4910
S,2021/2/26,13:55:30,00:00.3,HA,900_226000285788,0.4,0,YES,4920
S,2021/2/26,13:56:05,00:00.8,HA,900_226001110813,0.4,0,NO,4920
S,2021/2/26,13:56:08,00:00.3,HW,0000_247616117360,0.5,0,NO,4920
S,2021/2/26,13:56:12,00:00.0,HW,0000_247616117360,0.5,0,NO,4930
S,2021/2/26,13:56:16,00:00.0,HR,1024_123808058680,0.5,0,NO,4930
S,2021/2/26,13:56:17,00:00.6,HW,0000_495232234720,0.5,0,NO,4930
S,2021/2/26,13:56:18,00:00.0,HR,1024_123808058680,0.5,0,NO,4930
S,2021/2/26,13:56:16,00:02.3,HW,0000_247616117360,0.5,0,NO,4930
S,2021/2/26,13:56:25,00:00.3,HA,900_226000285767,0.5,0,YES,4930
S,2021/2/26,13:57:03,00:00.4,HA,900_226001670224,0.5,0,NO,4940
S,2021/2/26,13:57:50,00:00.3,HA,900_226000285746,0.4,0,YES,4940
S,2021/2/26,13:58:09,00:00.0,HA,900_226001110502,0.4,0,NO,4950
S,2021/2/26,13:58:14,00:00.1,HA,900_226000285779,0.4,0,YES,4950
S,2021/2/26,13:58:26,00:00.9,HA,900_226001670150,0.4,0,NO,4960
S,2021/2/26,13:58:40,00:00.0,HA,900_226001670150,0.4,0,NO,4960
S,2021/2/26,13:58:42,00:00.0,HA,900_226001670150,0.4,0,NO,4960
S,2021/2/26,13:58:46,00:00.0,HA,900_226000285776,0.5,0,YES,4960
S,2021/2/26,13:59:23,00:00.5,HA,900_226000285789,0.4,0,YES,4970
S,2021/2/26,14:00:06,00:00.2,HA,900_226000285747,0.4,0,YES,4980
S,2021/2/26,14:00:10,00:00.0,HA,900_226001670141,0.4,0,NO,4990
S,2021/2/26,14:00:10,00:00.0,HA,900_226001110609,0.4,0,NO,4990
S,2021/2/26,14:00:38,00:00.2,HA,900_226000285724,0.4,0,YES,4990
S,2021/2/26,14:00:44,00:00.0,HA,900_226001670133,0.4,0,NO,5000
S,2021/2/26,14:00:44,00:00.1,HA,900_226001670037,0.4,0,NO,5000
S,2021/2/26,14:00:47,00:01.1,HA,900_226001109970,0.4,0,NO,5000
S,2021/2/26,14:00:58,00:00.0,HA,900_226000330729,0.4,0,NO,5000
S,2021/2/26,14:01:11,00:00.2,HA,900_226001670044,0.4,0,NO,5000
S,2021/2/26,14:01:14,00:00.2,HA,900_226001109970,0.5,0,NO,5000
S,2021/2/26,14:01:18,00:00.4,HA,900_226000285752,0.5,0,YES,5000
S,2021/2/26,14:01:51,00:00.2,HA,900_226000285711,0.4,0,YES,5010
S,2021/2/26,14:02:08,00:00.0,HA,900_226000331318,0.4,0,NO,5020
S,2021/2/26,14:02:20,00:00.2,HA,900_226001110847,0.5,0,NO,5020
S,2021/2/26,14:02:31,00:00.0,HA,900_226001670066,0.4,0,NO,5020
S,2021/2/26,14:02:33,00:00.9,HA,900_226001670166,0.4,0,NO,5020
S,2021/2/26,14:02:40,00:00.2,HA,900_226000285788,0.5,0,YES,5020
S,2021/2/26,14:03:18,00:00.1,HA,900_226000285767,0.4,0,YES,5030
S,2021/2/26,14:03:57,00:00.2,HA,900_226000285746,0.4,0,YES,5040
S,2021/2/26,14:04:31,00:01.8,HA,900_226000498813,0.4,0,NO,5050
S,2021/2/26,14:04:49,00:00.4,HA,900_226000285779,0.4,0,YES,5050
S,2021/2/26,14:04:55,00:00.0,HA,900_226000330775,0.4,0,NO,5060
S,2021/2/26,14:04:56,00:00.0,HA,900_226001670119,0.4,0,NO,5060
S,2021/2/26,14:05:02,00:00.0,HA,900_226001670024,0.4,0,NO,5060
S,2021/2/26,14:05:11,00:00.2,HA,900_226001670138,0.4,0,NO,5060
S,2021/2/26,14:05:25,00:00.4,HA,900_226000285776,0.4,0,YES,5060
S,2021/2/26,14:05:37,00:00.0,HA,900_226001110650,0.4,0,NO,5070
S,2021/2/26,14:06:14,00:00.3,HA,900_226000285789,0.4,0,YES,5070
S,2021/2/26,14:06:19,00:00.3,HA,900_226001110806,0.4,0,NO,5080
S,2021/2/26,14:06:21,00:00.6,HA,900_226000498846,0.4,0,NO,5080
S,2021/2/26,14:06:25,00:00.1,HA,900_226000498846,0.4,0,NO,5080
